inning,half,score_diff,outs,base_state,wp
8,bottom,-6,0,4,0.06
8,bottom,-6,0,5,0.0611
8,bottom,-6,0,6,0.0611
8,bottom,-6,0,7,0.0623
8,bottom,-6,1,0,0.0561
8,bottom,-6,1,1,0.0572
8,bottom,-6,1,2,0.0572
8,bottom,-6,1,3,0.0583
8,bottom,-6,1,4,0.0572
8,bottom,-6,1,5,0.0583
8,bottom,-6,1,6,0.0583
8,bottom,-6,1,7,0.0594
8,bottom,-6,2,0,0.0536
8,bottom,-6,2,1,0.0546
8,bottom,-6,2,2,0.0546
8,bottom,-6,2,3,0.0556
8,bottom,-6,2,4,0.0546
8,bottom,-6,2,5,0.0556
8,bottom,-6,2,6,0.0556
8,bottom,-6,2,7,0.0567
8,bottom,-5,0,0,0.0953
8,bottom,-5,0,1,0.0971
8,bottom,-5,0,2,0.0971
8,bottom,-5,0,3,0.0989
8,bottom,-5,0,4,0.0971
8,bottom,-5,0,5,0.0989
8,bottom,-5,0,6,0.0989
8,bottom,-5,0,7,0.1007
8,bottom,-5,1,0,0.0911
8,bottom,-5,1,1,0.0928
8,bottom,-5,1,2,0.0928
8,bottom,-5,1,3,0.0945
8,bottom,-5,1,4,0.0928
8,bottom,-5,1,5,0.0945
8,bottom,-5,1,6,0.0945
8,bottom,-5,1,7,0.0962
8,bottom,-5,2,0,0.0871
8,bottom,-5,2,1,0.0887
8,bottom,-5,2,2,0.0887
8,bottom,-5,2,3,0.0903
8,bottom,-5,2,4,0.0887
8,bottom,-5,2,5,0.0903
8,bottom,-5,2,6,0.0903
8,bottom,-5,2,7,0.092
8,bottom,-4,0,0,0.1478
8,bottom,-4,0,1,0.1503
8,bottom,-4,0,2,0.1503
8,bottom,-4,0,3,0.1529
8,bottom,-4,0,4,0.1503
8,bottom,-4,0,5,0.1529
8,bottom,-4,0,6,0.1529
8,bottom,-4,0,7,0.1555
8,bottom,-4,1,0,0.1416
8,bottom,-4,1,1,0.1441
8,bottom,-4,1,2,0.1441
8,bottom,-4,1,3,0.1465
8,bottom,-4,1,4,0.1441
8,bottom,-4,1,5,0.1465
8,bottom,-4,1,6,0.1465
8,bottom,-4,1,7,0.1491
8,bottom,-4,2,0,0.1356
8,bottom,-4,2,1,0.138
8,bottom,-4,2,2,0.138
8,bottom,-4,2,3,0.1404
8,bottom,-4,2,4,0.138
8,bottom,-4,2,5,0.1404
8,bottom,-4,2,6,0.1404
8,bottom,-4,2,7,0.1428
8,bottom,-3,0,0,0.2179
8,bottom,-3,0,1,0.2213
8,bottom,-3,0,2,0.2213
8,bottom,-3,0,3,0.2248
8,bottom,-3,0,4,0.2213
8,bottom,-3,0,5,0.2248
8,bottom,-3,0,6,0.2248
8,bottom,-3,0,7,0.2283
8,bottom,-3,1,0,0.2095
8,bottom,-3,1,1,0.2128
8,bottom,-3,1,2,0.2128
8,bottom,-3,1,3,0.2162
8,bottom,-3,1,4,0.2128
8,bottom,-3,1,5,0.2162
8,bottom,-3,1,6,0.2162
8,bottom,-3,1,7,0.2196
8,bottom,-3,2,0,0.2013
8,bottom,-3,2,1,0.2046
8,bottom,-3,2,2,0.2046
8,bottom,-3,2,3,0.2078
8,bottom,-3,2,4,0.2046
8,bottom,-3,2,5,0.2078
8,bottom,-3,2,6,0.2078
8,bottom,-3,2,7,0.2112
8,bottom,-2,0,0,0.3041
8,bottom,-2,0,1,0.3083
8,bottom,-2,0,2,0.3083
8,bottom,-2,0,3,0.3126
8,bottom,-2,0,4,0.3083
8,bottom,-2,0,5,0.3126
8,bottom,-2,0,6,0.3126
8,bottom,-2,0,7,0.3169
8,bottom,-2,1,0,0.2936
8,bottom,-2,1,1,0.2978
8,bottom,-2,1,2,0.2978
8,bottom,-2,1,3,0.302
8,bottom,-2,1,4,0.2978
8,bottom,-2,1,5,0.302
8,bottom,-2,1,6,0.302
8,bottom,-2,1,7,0.3062
8,bottom,-2,2,0,0.2833
8,bottom,-2,2,1,0.2874
8,bottom,-2,2,2,0.2874
8,bottom,-2,2,3,0.2915
8,bottom,-2,2,4,0.2874
8,bottom,-2,2,5,0.2915
8,bottom,-2,2,6,0.2915
8,bottom,-2,2,7,0.2957
8,bottom,-1,0,0,0.4008
8,bottom,-1,0,1,0.4056
8,bottom,-1,0,2,0.4056
8,bottom,-1,0,3,0.4105
8,bottom,-1,0,4,0.4056
8,bottom,-1,0,5,0.4105
8,bottom,-1,0,6,0.4105
8,bottom,-1,0,7,0.4153
8,bottom,-1,1,0,0.3889
8,bottom,-1,1,1,0.3936
8,bottom,-1,1,2,0.3936
8,bottom,-1,1,3,0.3984
8,bottom,-1,1,4,0.3936
8,bottom,-1,1,5,0.3984
8,bottom,-1,1,6,0.3984
8,bottom,-1,1,7,0.4032
8,bottom,-1,2,0,0.3771
8,bottom,-1,2,1,0.3818
8,bottom,-1,2,2,0.3818
8,bottom,-1,2,3,0.3865
8,bottom,-1,2,4,0.3818
8,bottom,-1,2,5,0.3865
8,bottom,-1,2,6,0.3865
8,bottom,-1,2,7,0.3913
8,bottom,0,0,0,0.5
8,bottom,0,0,1,0.505
8,bottom,0,0,2,0.505
8,bottom,0,0,3,0.51
8,bottom,0,0,4,0.505
8,bottom,0,0,5,0.51
8,bottom,0,0,6,0.51
8,bottom,0,0,7,0.515
8,bottom,0,1,0,0.4875
8,bottom,0,1,1,0.4925
8,bottom,0,1,2,0.4925
8,bottom,0,1,3,0.4975
8,bottom,0,1,4,0.4925
8,bottom,0,1,5,0.4975
8,bottom,0,1,6,0.4975
8,bottom,0,1,7,0.5025
8,bottom,0,2,0,0.475
8,bottom,0,2,1,0.48
8,bottom,0,2,2,0.48
8,bottom,0,2,3,0.485
8,bottom,0,2,4,0.48
8,bottom,0,2,5,0.485
8,bottom,0,2,6,0.485
8,bottom,0,2,7,0.49
8,bottom,1,0,0,0.5934
8,bottom,1,0,1,0.5982
8,bottom,1,0,2,0.5982
8,bottom,1,0,3,0.603
8,bottom,1,0,4,0.5982
8,bottom,1,0,5,0.603
8,bottom,1,0,6,0.603
8,bottom,1,0,7,0.6078
8,bottom,1,1,0,0.5813
8,bottom,1,1,1,0.5861
8,bottom,1,1,2,0.5861
8,bottom,1,1,3,0.591
8,bottom,1,1,4,0.5861
8,bottom,1,1,5,0.591
8,bottom,1,1,6,0.591
8,bottom,1,1,7,0.5958
8,bottom,1,2,0,0.5691
8,bottom,1,2,1,0.574
8,bottom,1,2,2,0.574
8,bottom,1,2,3,0.5788
8,bottom,1,2,4,0.574
8,bottom,1,2,5,0.5788
8,bottom,1,2,6,0.5788
8,bottom,1,2,7,0.5837
8,bottom,2,0,0,0.6752
8,bottom,2,0,1,0.6796
8,bottom,2,0,2,0.6796
8,bottom,2,0,3,0.684
8,bottom,2,0,4,0.6796
8,bottom,2,0,5,0.684
8,bottom,2,0,6,0.684
8,bottom,2,0,7,0.6883
8,bottom,2,1,0,0.6642
8,bottom,2,1,1,0.6686
8,bottom,2,1,2,0.6686
8,bottom,2,1,3,0.673
8,bottom,2,1,4,0.6686
8,bottom,2,1,5,0.673
8,bottom,2,1,6,0.673
8,bottom,2,1,7,0.6774
8,bottom,2,2,0,0.6529
8,bottom,2,2,1,0.6575
8,bottom,2,2,2,0.6575
8,bottom,2,2,3,0.662
8,bottom,2,2,4,0.6575
8,bottom,2,2,5,0.662
8,bottom,2,2,6,0.662
8,bottom,2,2,7,0.6664
8,bottom,3,0,0,0.7431
8,bottom,3,0,1,0.7469
8,bottom,3,0,2,0.7469
8,bottom,3,0,3,0.7506
8,bottom,3,0,4,0.7469
8,bottom,3,0,5,0.7506
8,bottom,3,0,6,0.7506
8,bottom,3,0,7,0.7544
8,bottom,3,1,0,0.7334
8,bottom,3,1,1,0.7373
8,bottom,3,1,2,0.7373
8,bottom,3,1,3,0.7412
8,bottom,3,1,4,0.7373
8,bottom,3,1,5,0.7412
8,bottom,3,1,6,0.7412
8,bottom,3,1,7,0.745
8,bottom,3,2,0,0.7235
8,bottom,3,2,1,0.7275
8,bottom,3,2,2,0.7275
8,bottom,3,2,3,0.7315
8,bottom,3,2,4,0.7275
8,bottom,3,2,5,0.7315
8,bottom,3,2,6,0.7315
8,bottom,3,2,7,0.7354
8,bottom,4,0,0,0.7971
8,bottom,4,0,1,0.8003
8,bottom,4,0,2,0.8003
8,bottom,4,0,3,0.8035
8,bottom,4,0,4,0.8003
8,bottom,4,0,5,0.8035
8,bottom,4,0,6,0.8035
8,bottom,4,0,7,0.8066
8,bottom,4,1,0,0.7888
8,bottom,4,1,1,0.7922
8,bottom,4,1,2,0.7922
8,bottom,4,1,3,0.7954
8,bottom,4,1,4,0.7922
8,bottom,4,1,5,0.7954
8,bottom,4,1,6,0.7954
8,bottom,4,1,7,0.7987
8,bottom,4,2,0,0.7804
8,bottom,4,2,1,0.7838
8,bottom,4,2,2,0.7838
8,bottom,4,2,3,0.7872
8,bottom,4,2,4,0.7838
8,bottom,4,2,5,0.7872
8,bottom,4,2,6,0.7872
8,bottom,4,2,7,0.7905
8,bottom,5,0,0,0.8389
8,bottom,5,0,1,0.8416
8,bottom,5,0,2,0.8416
8,bottom,5,0,3,0.8442
8,bottom,5,0,4,0.8416
8,bottom,5,0,5,0.8442
8,bottom,5,0,6,0.8442
8,bottom,5,0,7,0.8468
8,bottom,5,1,0,0.832
8,bottom,5,1,1,0.8348
8,bottom,5,1,2,0.8348
8,bottom,5,1,3,0.8375
8,bottom,5,1,4,0.8348
8,bottom,5,1,5,0.8375
8,bottom,5,1,6,0.8375
8,bottom,5,1,7,0.8402
8,bottom,5,2,0,0.8249
8,bottom,5,2,1,0.8278
8,bottom,5,2,2,0.8278
8,bottom,5,2,3,0.8306
8,bottom,5,2,4,0.8278
8,bottom,5,2,5,0.8306
8,bottom,5,2,6,0.8306
8,bottom,5,2,7,0.8334
8,bottom,6,0,0,0.8708
8,bottom,6,0,1,0.873
8,bottom,6,0,2,0.873
8,bottom,6,0,3,0.8752
8,bottom,6,0,4,0.873
8,bottom,6,0,5,0.8752
8,bottom,6,0,6,0.8752
8,bottom,6,0,7,0.8774
8,bottom,6,1,0,0.8651
8,bottom,6,1,1,0.8674
8,bottom,6,1,2,0.8674
8,bottom,6,1,3,0.8697
8,bottom,6,1,4,0.8674
8,bottom,6,1,5,0.8697
8,bottom,6,1,6,0.8697
8,bottom,6,1,7,0.8719
8,bottom,6,2,0,0.8591
8,bottom,6,2,1,0.8615
8,bottom,6,2,2,0.8615
8,bottom,6,2,3,0.8639
8,bottom,6,2,4,0.8615
8,bottom,6,2,5,0.8639
8,bottom,6,2,6,0.8639
8,bottom,6,2,7,0.8662
8,bottom,7,0,0,0.8949
8,bottom,7,0,1,0.8968
8,bottom,7,0,2,0.8968
8,bottom,7,0,3,0.8986
8,bottom,7,0,4,0.8968
8,bottom,7,0,5,0.8986
8,bottom,7,0,6,0.8986
8,bottom,7,0,7,0.9004
8,bottom,7,1,0,0.8901
8,bottom,7,1,1,0.8921
8,bottom,7,1,2,0.8921
8,bottom,7,1,3,0.894
8,bottom,7,1,4,0.8921
8,bottom,7,1,5,0.894
8,bottom,7,1,6,0.894
8,bottom,7,1,7,0.8959
8,bottom,7,2,0,0.8851
8,bottom,7,2,1,0.8872
8,bottom,7,2,2,0.8872
8,bottom,7,2,3,0.8891
8,bottom,7,2,4,0.8872
8,bottom,7,2,5,0.8891
8,bottom,7,2,6,0.8891
8,bottom,7,2,7,0.8911
8,bottom,8,0,0,0.9131
8,bottom,8,0,1,0.9147
8,bottom,8,0,2,0.9147
8,bottom,8,0,3,0.9162
8,bottom,8,0,4,0.9147
8,bottom,8,0,5,0.9162
8,bottom,8,0,6,0.9162
8,bottom,8,0,7,0.9177
8,bottom,8,1,0,0.909
8,bottom,8,1,1,0.9107
8,bottom,8,1,2,0.9107
8,bottom,8,1,3,0.9123
8,bottom,8,1,4,0.9107
8,bottom,8,1,5,0.9123
8,bottom,8,1,6,0.9123
8,bottom,8,1,7,0.9139
8,bottom,8,2,0,0.9048
8,bottom,8,2,1,0.9065
8,bottom,8,2,2,0.9065
8,bottom,8,2,3,0.9082
8,bottom,8,2,4,0.9065
8,bottom,8,2,5,0.9082
8,bottom,8,2,6,0.9082
8,bottom,8,2,7,0.9099
8,bottom,9,0,0,0.9268
8,bottom,9,0,1,0.9281
8,bottom,9,0,2,0.9281
8,bottom,9,0,3,0.9294
8,bottom,9,0,4,0.9281
8,bottom,9,0,5,0.9294
8,bottom,9,0,6,0.9294
8,bottom,9,0,7,0.9307
8,bottom,9,1,0,0.9233
8,bottom,9,1,1,0.9247
8,bottom,9,1,2,0.9247
8,bottom,9,1,3,0.9261
8,bottom,9,1,4,0.9247
8,bottom,9,1,5,0.9261
8,bottom,9,1,6,0.9261
8,bottom,9,1,7,0.9274
8,bottom,9,2,0,0.9197
8,bottom,9,2,1,0.9211
8,bottom,9,2,2,0.9211
8,bottom,9,2,3,0.9226
8,bottom,9,2,4,0.9211
8,bottom,9,2,5,0.9226
8,bottom,9,2,6,0.9226
8,bottom,9,2,7,0.924
8,bottom,10,0,0,0.937
8,bottom,10,0,1,0.9382
8,bottom,10,0,2,0.9382
8,bottom,10,0,3,0.9393
8,bottom,10,0,4,0.9382
8,bottom,10,0,5,0.9393
8,bottom,10,0,6,0.9393
8,bottom,10,0,7,0.9405
8,bottom,10,1,0,0.934
8,bottom,10,1,1,0.9352
8,bottom,10,1,2,0.9352
8,bottom,10,1,3,0.9364
8,bottom,10,1,4,0.9352
8,bottom,10,1,5,0.9364
8,bottom,10,1,6,0.9364
8,bottom,10,1,7,0.9376
8,bottom,10,2,0,0.9309
8,bottom,10,2,1,0.9321
8,bottom,10,2,2,0.9321
8,bottom,10,2,3,0.9334
8,bottom,10,2,4,0.9321
8,bottom,10,2,5,0.9334
8,bottom,10,2,6,0.9334
8,bottom,10,2,7,0.9346
9,top,-10,0,0,0.0058
9,top,-10,0,1,0.0059
9,top,-10,0,2,0.0059
9,top,-10,0,3,0.006
9,top,-10,0,4,0.0059
9,top,-10,0,5,0.006
9,top,-10,0,6,0.006
9,top,-10,0,7,0.0061
9,top,-10,1,0,0.0055
9,top,-10,1,1,0.0056
9,top,-10,1,2,0.0056
9,top,-10,1,3,0.0057
9,top,-10,1,4,0.0056
9,top,-10,1,5,0.0057
9,top,-10,1,6,0.0057
9,top,-10,1,7,0.0058
9,top,-10,2,0,0.0052
9,top,-10,2,1,0.0053
9,top,-10,2,2,0.0053
9,top,-10,2,3,0.0054
9,top,-10,2,4,0.0053
9,top,-10,2,5,0.0054
9,top,-10,2,6,0.0054
9,top,-10,2,7,0.0055
9,top,-9,0,0,0.0107
9,top,-9,0,1,0.0109
9,top,-9,0,2,0.0109
9,top,-9,0,3,0.0111
9,top,-9,0,4,0.0109
9,top,-9,0,5,0.0111
9,top,-9,0,6,0.0111
9,top,-9,0,7,0.0114
9,top,-9,1,0,0.0102
9,top,-9,1,1,0.0104
9,top,-9,1,2,0.0104
9,top,-9,1,3,0.0106
9,top,-9,1,4,0.0104
9,top,-9,1,5,0.0106
9,top,-9,1,6,0.0106
9,top,-9,1,7,0.0108
9,top,-9,2,0,0.0097
9,top,-9,2,1,0.0099
9,top,-9,2,2,0.0099
9,top,-9,2,3,0.0101
9,top,-9,2,4,0.0099
9,top,-9,2,5,0.0101
9,top,-9,2,6,0.0101
9,top,-9,2,7,0.0103
9,top,-8,0,0,0.0193
9,top,-8,0,1,0.0197
9,top,-8,0,2,0.0197
9,top,-8,0,3,0.0201
9,top,-8,0,4,0.0197
9,top,-8,0,5,0.0201
9,top,-8,0,6,0.0201
9,top,-8,0,7,0.0205
9,top,-8,1,0,0.0184
9,top,-8,1,1,0.0187
9,top,-8,1,2,0.0187
9,top,-8,1,3,0.0191
9,top,-8,1,4,0.0187
9,top,-8,1,5,0.0191
9,top,-8,1,6,0.0191
9,top,-8,1,7,0.0195
9,top,-8,2,0,0.0175
9,top,-8,2,1,0.0178
9,top,-8,2,2,0.0178
9,top,-8,2,3,0.0182
9,top,-8,2,4,0.0178
9,top,-8,2,5,0.0182
9,top,-8,2,6,0.0182
9,top,-8,2,7,0.0186
9,top,-7,0,0,0.0338
9,top,-7,0,1,0.0345
9,top,-7,0,2,0.0345
9,top,-7,0,3,0.0351
9,top,-7,0,4,0.0345
9,top,-7,0,5,0.0351
9,top,-7,0,6,0.0351
9,top,-7,0,7,0.0358
9,top,-7,1,0,0.0322
9,top,-7,1,1,0.0328
9,top,-7,1,2,0.0328
9,top,-7,1,3,0.0335
9,top,-7,1,4,0.0328
9,top,-7,1,5,0.0335
9,top,-7,1,6,0.0335
9,top,-7,1,7,0.0341
9,top,-7,2,0,0.0307
9,top,-7,2,1,0.0313
9,top,-7,2,2,0.0313
9,top,-7,2,3,0.0319
9,top,-7,2,4,0.0313
9,top,-7,2,5,0.0319
9,top,-7,2,6,0.0319
9,top,-7,2,7,0.0325
9,top,-6,0,0,0.0572
9,top,-6,0,1,0.0583
9,top,-6,0,2,0.0583
9,top,-6,0,3,0.0594
9,top,-6,0,4,0.0583
9,top,-6,0,5,0.0594
9,top,-6,0,6,0.0594
9,top,-6,0,7,0.0605
9,top,-6,1,0,0.0546
9,top,-6,1,1,0.0556
9,top,-6,1,2,0.0556
9,top,-6,1,3,0.0567
9,top,-6,1,4,0.0556
9,top,-6,1,5,0.0567
9,top,-6,1,6,0.0567
9,top,-6,1,7,0.0578
9,top,-6,2,0,0.0521
9,top,-6,2,1,0.0531
9,top,-6,2,2,0.0531
9,top,-6,2,3,0.0541
9,top,-6,2,4,0.0531
9,top,-6,2,5,0.0541
9,top,-6,2,6,0.0541
9,top,-6,2,7,0.0551
9,top,-5,0,0,0.0932
9,top,-5,0,1,0.0949
9,top,-5,0,2,0.0949
9,top,-5,0,3,0.0967
9,top,-5,0,4,0.0949
9,top,-5,0,5,0.0967
9,top,-5,0,6,0.0967
9,top,-5,0,7,0.0984
9,top,-5,1,0,0.0891
9,top,-5,1,1,0.0907
9,top,-5,1,2,0.0907
9,top,-5,1,3,0.0924
9,top,-5,1,4,0.0907
9,top,-5,1,5,0.0924
9,top,-5,1,6,0.0924
9,top,-5,1,7,0.0941
9,top,-5,2,0,0.0851
9,top,-5,2,1,0.0867
9,top,-5,2,2,0.0867
9,top,-5,2,3,0.0883
9,top,-5,2,4,0.0867
9,top,-5,2,5,0.0883
9,top,-5,2,6,0.0883
9,top,-5,2,7,0.0899
9,top,-4,0,0,0.1453
9,top,-4,0,1,0.1478
9,top,-4,0,2,0.1478
9,top,-4,0,3,0.1503
9,top,-4,0,4,0.1478
9,top,-4,0,5,0.1503
9,top,-4,0,6,0.1503
9,top,-4,0,7,0.1529
9,top,-4,1,0,0.1392
9,top,-4,1,1,0.1416
9,top,-4,1,2,0.1416
9,top,-4,1,3,0.1441
9,top,-4,1,4,0.1416
9,top,-4,1,5,0.1441
9,top,-4,1,6,0.1441
9,top,-4,1,7,0.1465
9,top,-4,2,0,0.1333
9,top,-4,2,1,0.1356
9,top,-4,2,2,0.1356
9,top,-4,2,3,0.138
9,top,-4,2,4,0.1356
9,top,-4,2,5,0.138
9,top,-4,2,6,0.138
9,top,-4,2,7,0.1404
9,top,-3,0,0,0.2153
9,top,-3,0,1,0.2187
9,top,-3,0,2,0.2187
9,top,-3,0,3,0.2222
9,top,-3,0,4,0.2187
9,top,-3,0,5,0.2222
9,top,-3,0,6,0.2222
9,top,-3,0,7,0.2257
9,top,-3,1,0,0.207
9,top,-3,1,1,0.2103
9,top,-3,1,2,0.2103
9,top,-3,1,3,0.2137
9,top,-3,1,4,0.2103
9,top,-3,1,5,0.2137
9,top,-3,1,6,0.2137
9,top,-3,1,7,0.217
9,top,-3,2,0,0.1989
9,top,-3,2,1,0.2021
9,top,-3,2,2,0.2021
9,top,-3,2,3,0.2054
9,top,-3,2,4,0.2021
9,top,-3,2,5,0.2054
9,top,-3,2,6,0.2054
9,top,-3,2,7,0.2087
9,top,-2,0,0,0.302
9,top,-2,0,1,0.3062
9,top,-2,0,2,0.3062
9,top,-2,0,3,0.3105
9,top,-2,0,4,0.3062
9,top,-2,0,5,0.3105
9,top,-2,0,6,0.3105
9,top,-2,0,7,0.3148
9,top,-2,1,0,0.2915
9,top,-2,1,1,0.2957
9,top,-2,1,2,0.2957
9,top,-2,1,3,0.2999
9,top,-2,1,4,0.2957
9,top,-2,1,5,0.2999
9,top,-2,1,6,0.2999
9,top,-2,1,7,0.3041
9,top,-2,2,0,0.2813
9,top,-2,2,1,0.2854
9,top,-2,2,2,0.2854
9,top,-2,2,3,0.2895
9,top,-2,2,4,0.2854
9,top,-2,2,5,0.2895
9,top,-2,2,6,0.2895
9,top,-2,2,7,0.2936
9,top,-1,0,0,0.3996
9,top,-1,0,1,0.4044
9,top,-1,0,2,0.4044
9,top,-1,0,3,0.4093
9,top,-1,0,4,0.4044
9,top,-1,0,5,0.4093
9,top,-1,0,6,0.4093
9,top,-1,0,7,0.4141
9,top,-1,1,0,0.3877
9,top,-1,1,1,0.3925
9,top,-1,1,2,0.3925
9,top,-1,1,3,0.3972
9,top,-1,1,4,0.3925
9,top,-1,1,5,0.3972
9,top,-1,1,6,0.3972
9,top,-1,1,7,0.402
9,top,-1,2,0,0.3759
9,top,-1,2,1,0.3806
9,top,-1,2,2,0.3806
9,top,-1,2,3,0.3853
9,top,-1,2,4,0.3806
9,top,-1,2,5,0.3853
9,top,-1,2,6,0.3853
9,top,-1,2,7,0.3901
9,top,0,0,0,0.5
9,top,0,0,1,0.505
9,top,0,0,2,0.505
9,top,0,0,3,0.51
9,top,0,0,4,0.505
9,top,0,0,5,0.51
9,top,0,0,6,0.51
9,top,0,0,7,0.515
9,top,0,1,0,0.4875
9,top,0,1,1,0.4925
9,top,0,1,2,0.4925
9,top,0,1,3,0.4975
9,top,0,1,4,0.4925
9,top,0,1,5,0.4975
9,top,0,1,6,0.4975
9,top,0,1,7,0.5025
9,top,0,2,0,0.475
9,top,0,2,1,0.48
9,top,0,2,2,0.48
9,top,0,2,3,0.485
9,top,0,2,4,0.48
9,top,0,2,5,0.485
9,top,0,2,6,0.485
9,top,0,2,7,0.49
9,top,1,0,0,0.5946
9,top,1,0,1,0.5994
9,top,1,0,2,0.5994
9,top,1,0,3,0.6042
9,top,1,0,4,0.5994
9,top,1,0,5,0.6042
9,top,1,0,6,0.6042
9,top,1,0,7,0.609
9,top,1,1,0,0.5825
9,top,1,1,1,0.5873
9,top,1,1,2,0.5873
9,top,1,1,3,0.5922
9,top,1,1,4,0.5873
9,top,1,1,5,0.5922
9,top,1,1,6,0.5922
9,top,1,1,7,0.597
9,top,1,2,0,0.5703
9,top,1,2,1,0.5752
9,top,1,2,2,0.5752
9,top,1,2,3,0.5801
9,top,1,2,4,0.5752
9,top,1,2,5,0.5801
9,top,1,2,6,0.5801
9,top,1,2,7,0.5849
9,top,2,0,0,0.6774
9,top,2,0,1,0.6818
9,top,2,0,2,0.6818
9,top,2,0,3,0.6861
9,top,2,0,4,0.6818
9,top,2,0,5,0.6861
9,top,2,0,6,0.6861
9,top,2,0,7,0.6904
9,top,2,1,0,0.6664
9,top,2,1,1,0.6708
9,top,2,1,2,0.6708
9,top,2,1,3,0.6752
9,top,2,1,4,0.6708
9,top,2,1,5,0.6752
9,top,2,1,6,0.6752
9,top,2,1,7,0.6796
9,top,2,2,0,0.6552
9,top,2,2,1,0.6597
9,top,2,2,2,0.6597
9,top,2,2,3,0.6642
9,top,2,2,4,0.6597
9,top,2,2,5,0.6642
9,top,2,2,6,0.6642
9,top,2,2,7,0.6686
9,top,3,0,0,0.7459
9,top,3,0,1,0.7497
9,top,3,0,2,0.7497
9,top,3,0,3,0.7534
9,top,3,0,4,0.7497
9,top,3,0,5,0.7534
9,top,3,0,6,0.7534
9,top,3,0,7,0.7571
9,top,3,1,0,0.7363
9,top,3,1,1,0.7402
9,top,3,1,2,0.7402
9,top,3,1,3,0.744
9,top,3,1,4,0.7402
9,top,3,1,5,0.744
9,top,3,1,6,0.744
9,top,3,1,7,0.7478
9,top,3,2,0,0.7265
9,top,3,2,1,0.7305
9,top,3,2,2,0.7305
9,top,3,2,3,0.7344
9,top,3,2,4,0.7305
9,top,3,2,5,0.7344
9,top,3,2,6,0.7344
9,top,3,2,7,0.7383
9,top,4,0,0,0.8003
9,top,4,0,1,0.8035
9,top,4,0,2,0.8035
9,top,4,0,3,0.8066
9,top,4,0,4,0.8035
9,top,4,0,5,0.8066
9,top,4,0,6,0.8066
9,top,4,0,7,0.8097
9,top,4,1,0,0.7922
9,top,4,1,1,0.7954
9,top,4,1,2,0.7954
9,top,4,1,3,0.7987
9,top,4,1,4,0.7954
9,top,4,1,5,0.7987
9,top,4,1,6,0.7987
9,top,4,1,7,0.8019
9,top,4,2,0,0.7838
9,top,4,2,1,0.7872
9,top,4,2,2,0.7872
9,top,4,2,3,0.7905
9,top,4,2,4,0.7872
9,top,4,2,5,0.7905
9,top,4,2,6,0.7905
9,top,4,2,7,0.7938
9,top,5,0,0,0.8422
9,top,5,0,1,0.8449
9,top,5,0,2,0.8449
9,top,5,0,3,0.8475
9,top,5,0,4,0.8449
9,top,5,0,5,0.8475
9,top,5,0,6,0.8475
9,top,5,0,7,0.8501
9,top,5,1,0,0.8355
9,top,5,1,1,0.8382
9,top,5,1,2,0.8382
9,top,5,1,3,0.8409
9,top,5,1,4,0.8382
9,top,5,1,5,0.8409
9,top,5,1,6,0.8409
9,top,5,1,7,0.8436
9,top,5,2,0,0.8285
9,top,5,2,1,0.8313
9,top,5,2,2,0.8313
9,top,5,2,3,0.8341
9,top,5,2,4,0.8313
9,top,5,2,5,0.8341
9,top,5,2,6,0.8341
9,top,5,2,7,0.8369
9,top,6,0,0,0.8741
9,top,6,0,1,0.8763
9,top,6,0,2,0.8763
9,top,6,0,3,0.8785
9,top,6,0,4,0.8763
9,top,6,0,5,0.8785
9,top,6,0,6,0.8785
9,top,6,0,7,0.8806
9,top,6,1,0,0.8685
9,top,6,1,1,0.8708
9,top,6,1,2,0.8708
9,top,6,1,3,0.873
9,top,6,1,4,0.8708
9,top,6,1,5,0.873
9,top,6,1,6,0.873
9,top,6,1,7,0.8752
9,top,6,2,0,0.8627
9,top,6,2,1,0.8651
9,top,6,2,2,0.8651
9,top,6,2,3,0.8674
9,top,6,2,4,0.8651
9,top,6,2,5,0.8674
9,top,6,2,6,0.8674
9,top,6,2,7,0.8697
9,top,7,0,0,0.8982
9,top,7,0,1,0.9
9,top,7,0,2,0.9
9,top,7,0,3,0.9018
9,top,7,0,4,0.9
9,top,7,0,5,0.9018
9,top,7,0,6,0.9018
9,top,7,0,7,0.9035
9,top,7,1,0,0.8935
9,top,7,1,1,0.8954
9,top,7,1,2,0.8954
9,top,7,1,3,0.8972
9,top,7,1,4,0.8954
9,top,7,1,5,0.8972
9,top,7,1,6,0.8972
9,top,7,1,7,0.8991
9,top,7,2,0,0.8886
9,top,7,2,1,0.8906
9,top,7,2,2,0.8906
9,top,7,2,3,0.8925
9,top,7,2,4,0.8906
9,top,7,2,5,0.8925
9,top,7,2,6,0.8925
9,top,7,2,7,0.8944
9,top,8,0,0,0.9162
9,top,8,0,1,0.9177
9,top,8,0,2,0.9177
9,top,8,0,3,0.9192
9,top,8,0,4,0.9177
9,top,8,0,5,0.9192
9,top,8,0,6,0.9192
9,top,8,0,7,0.9207
9,top,8,1,0,0.9123
9,top,8,1,1,0.9139
9,top,8,1,2,0.9139
9,top,8,1,3,0.9154
9,top,8,1,4,0.9139
9,top,8,1,5,0.9154
9,top,8,1,6,0.9154
9,top,8,1,7,0.917
9,top,8,2,0,0.9082
9,top,8,2,1,0.9099
9,top,8,2,2,0.9099
9,top,8,2,3,0.9115
9,top,8,2,4,0.9099
9,top,8,2,5,0.9115
